"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ASV"
"ASV2765",0.498265409312272,-3.14352790076568,3.70292881963708,-0.848930145266408,0.395920163558139,1,"ASV2765"
"ASV2766",0.498265409312272,-3.14352790076568,3.70292881963708,-0.848930145266408,0.395920163558139,1,"ASV2766"
"ASV2767",0.498265409312272,-3.14352790076568,3.70292881963708,-0.848930145266408,0.395920163558139,1,"ASV2767"
"ASV2768",0.498265409312272,-3.14352790076568,3.70292881963708,-0.848930145266408,0.395920163558139,1,"ASV2768"
"ASV2770",0.427806031482686,-2.7188748813289,3.72081235871385,-0.730720772565032,0.46494972482259,1,"ASV2770"
"ASV2771",0.31172765442725,-2.52264030572955,3.73037783208111,-0.676242573616789,0.498886646399165,1,"ASV2771"
"ASV2772",0.31172765442725,-2.52264030572955,3.73037783208111,-0.676242573616789,0.498886646399165,1,"ASV2772"
"ASV2773",0.31172765442725,-2.52264030572955,3.73037783208111,-0.676242573616789,0.498886646399165,1,"ASV2773"
"ASV2775",0.31172765442725,-2.52264030572955,3.73037783208111,-0.676242573616789,0.498886646399165,1,"ASV2775"
"ASV2776",0.31172765442725,-2.52264030572955,3.73037783208111,-0.676242573616789,0.498886646399165,1,"ASV2776"
"ASV2777",0.31172765442725,-2.52264030572955,3.73037783208111,-0.676242573616789,0.498886646399165,1,"ASV2777"
"ASV2784",0.31172765442725,-2.52264030572955,3.73037783208111,-0.676242573616789,0.498886646399165,1,"ASV2784"
"ASV2785",0.31172765442725,-2.52264030572955,3.73037783208111,-0.676242573616789,0.498886646399165,1,"ASV2785"
"ASV2786",0.31172765442725,-2.52264030572955,3.73037783208111,-0.676242573616789,0.498886646399165,1,"ASV2786"
"ASV2787",0.31172765442725,-2.52264030572955,3.73037783208111,-0.676242573616789,0.498886646399165,1,"ASV2787"
"ASV2789",0.263203017734829,-1.80113621551002,3.75397758750347,-0.47979407802161,0.63137382419141,1,"ASV2789"
"ASV2790",0.280993315747505,-1.64222264784058,3.7395240448278,-0.439152851580662,0.660550785599982,1,"ASV2790"
"ASV2791",0.314644425908404,-2.53314633505331,3.72995515132667,-0.679135869543181,0.497051776775005,1,"ASV2791"
"ASV2794",0.314644425908404,-2.53314633505331,3.72995515132667,-0.679135869543181,0.497051776775005,1,"ASV2794"
"ASV2795",0.314644425908404,-2.53314633505331,3.72995515132667,-0.679135869543181,0.497051776775005,1,"ASV2795"
"ASV2798",0.314644425908404,-2.53314633505331,3.72995515132667,-0.679135869543181,0.497051776775005,1,"ASV2798"
"ASV2800",0.309728503798299,-1.2218464327096,3.51729061203909,-0.347382848755069,0.728303716732439,1,"ASV2800"
"ASV2801",0.337547912854261,-0.62953432786801,3.7525038156462,-0.16776380752583,0.866769096302,1,"ASV2801"
"ASV2802",0.521968163063748,-3.20662926416412,3.70068153495992,-0.866496950324272,0.386217698058375,1,"ASV2802"
"ASV2803",0.521968163063748,-3.20662926416412,3.70068153495992,-0.866496950324272,0.386217698058375,1,"ASV2803"
"ASV2806",0.521968163063748,-3.20662926416412,3.70068153495992,-0.866496950324272,0.386217698058375,1,"ASV2806"
"ASV2807",0.204391134292121,0,3.76206176940342,0,1,1,"ASV2807"
"ASV2809",0.204391134292121,0,3.76206176940342,0,1,1,"ASV2809"
"ASV2810",0.204391134292121,0,3.76206176940342,0,1,1,"ASV2810"
"ASV2811",0.204391134292121,0,3.76206176940342,0,1,1,"ASV2811"
"ASV2813",0.204391134292121,0,3.76206176940342,0,1,1,"ASV2813"
"ASV2814",0.204391134292121,0,3.76206176940342,0,1,1,"ASV2814"
"ASV2816",0.204391134292121,0,3.76206176940342,0,1,1,"ASV2816"
"ASV2817",0.204391134292121,0,3.76206176940342,0,1,1,"ASV2817"
"ASV2818",0.204391134292121,0,3.76206176940342,0,1,1,"ASV2818"
"ASV2819",0.204391134292121,0,3.76206176940342,0,1,1,"ASV2819"
"ASV2820",0.207400325217573,0,3.76206176940342,0,1,1,"ASV2820"
"ASV2821",0.210993133317603,0.637662419072494,3.7605909165519,0.169564420385605,0.865352705695833,1,"ASV2821"
"ASV2823",0.231514250312038,0,3.76206176940342,0,1,1,"ASV2823"
"ASV2824",0.231368035228776,1.13387914093371,3.66207923057715,0.309627146093999,0.756844510499405,1,"ASV2824"
"ASV2825",0.258637366331955,0,3.76206176940342,0,1,1,"ASV2825"
"ASV2826",0.258637366331955,0,3.76206176940342,0,1,1,"ASV2826"
"ASV2827",0.258637366331955,0,3.76206176940342,0,1,1,"ASV2827"
"ASV2828",0.258637366331955,0,3.76206176940342,0,1,1,"ASV2828"
"ASV2831",0.258637366331955,0,3.76206176940342,0,1,1,"ASV2831"
"ASV2833",0.258637366331955,0,3.76206176940342,0,1,1,"ASV2833"
"ASV2835",0.258637366331955,0,3.76206176940342,0,1,1,"ASV2835"
"ASV2837",0.237532632162943,0,3.76206176940342,0,1,1,"ASV2837"
"ASV2838",0.278732503893163,0,3.76206176940342,0,1,1,"ASV2838"
"ASV2839",0.246290246111214,1.20331457724732,3.74107852643907,0.321649109673378,0.747718535102517,1,"ASV2839"
"ASV2840",0.21642789799393,0,3.76206176940342,0,1,1,"ASV2840"
"ASV2841",0.21642789799393,0,3.76206176940342,0,1,1,"ASV2841"
"ASV2842",0.21642789799393,0,3.76206176940342,0,1,1,"ASV2842"
"ASV2843",0.21642789799393,0,3.76206176940342,0,1,1,"ASV2843"
"ASV2844",0.21642789799393,0,3.76206176940342,0,1,1,"ASV2844"
"ASV2845",0.21642789799393,0,3.76206176940342,0,1,1,"ASV2845"
"ASV2847",0.21642789799393,0,3.76206176940342,0,1,1,"ASV2847"
"ASV2849",0.21642789799393,0,3.76206176940342,0,1,1,"ASV2849"
"ASV2850",0.21642789799393,0,3.76206176940342,0,1,1,"ASV2850"
"ASV2852",0.21642789799393,0,3.76206176940342,0,1,1,"ASV2852"
"ASV2853",0.21642789799393,0,3.76206176940342,0,1,1,"ASV2853"
"ASV2854",0.21642789799393,0,3.76206176940342,0,1,1,"ASV2854"
"ASV2855",0.21642789799393,0,3.76206176940342,0,1,1,"ASV2855"
"ASV2856",0.225643547825298,0.0431346179824021,3.76206176940342,0.0114656857399878,0.990851906807179,1,"ASV2856"
"ASV2857",0.282923881738863,0.0431346179824019,3.76206176940342,0.0114656857399878,0.990851906807179,1,"ASV2857"
"ASV2858",0.298827641454371,0,3.76206176940342,0,1,1,"ASV2858"
"ASV2859",0.298827641454371,0,3.76206176940342,0,1,1,"ASV2859"
"ASV2860",0.298827641454371,0,3.76206176940342,0,1,1,"ASV2860"
"ASV2861",0.298827641454371,0,3.76206176940342,0,1,1,"ASV2861"
"ASV2863",0.298827641454371,0,3.76206176940342,0,1,1,"ASV2863"
"ASV2865",0.298827641454371,0,3.76206176940342,0,1,1,"ASV2865"
"ASV2866",0.214678381042409,0,3.76206176940342,0,1,1,"ASV2866"
"ASV2867",0.214678381042409,0,3.76206176940342,0,1,1,"ASV2867"
"ASV2868",0.214678381042409,0,3.76206176940342,0,1,1,"ASV2868"
"ASV2869",0.214678381042409,0,3.76206176940342,0,1,1,"ASV2869"
"ASV2871",0.214678381042409,0,3.76206176940342,0,1,1,"ASV2871"
"ASV2872",0.214678381042409,0,3.76206176940342,0,1,1,"ASV2872"
"ASV2874",0.214678381042409,0,3.76206176940342,0,1,1,"ASV2874"
"ASV2875",0.214678381042409,0,3.76206176940342,0,1,1,"ASV2875"
"ASV2876",0.214678381042409,0,3.76206176940342,0,1,1,"ASV2876"
"ASV2877",0.214678381042409,0,3.76206176940342,0,1,1,"ASV2877"
"ASV2879",0.214678381042409,0,3.76206176940342,0,1,1,"ASV2879"
"ASV2881",0.214678381042409,0,3.76206176940342,0,1,1,"ASV2881"
"ASV2884",0.214678381042409,0,3.76206176940342,0,1,1,"ASV2884"
"ASV2885",0.217595132343084,1.45745051866266,3.72790557183925,0.390956930259259,0.695829071842849,1,"ASV2885"
"ASV2889",0.217595132343084,1.45745051866266,3.72790557183925,0.390956930259259,0.695829071842849,1,"ASV2889"
"ASV2890",0.217595132343084,1.45745051866266,3.72790557183925,0.390956930259259,0.695829071842849,1,"ASV2890"
"ASV2891",0.217595132343084,1.45745051866266,3.72790557183925,0.390956930259259,0.695829071842849,1,"ASV2891"
"ASV2892",0.217595132343084,1.45745051866266,3.72790557183925,0.390956930259259,0.695829071842849,1,"ASV2892"
"ASV2893",0.217595132343084,1.45745051866266,3.72790557183925,0.390956930259259,0.695829071842849,1,"ASV2893"
"ASV2896",0.217595132343084,1.45745051866266,3.72790557183925,0.390956930259259,0.695829071842849,1,"ASV2896"
"ASV2897",0.217595132343084,1.45745051866266,3.72790557183925,0.390956930259259,0.695829071842849,1,"ASV2897"
"ASV2899",0.217595132343084,1.45745051866266,3.72790557183925,0.390956930259259,0.695829071842849,1,"ASV2899"
"ASV2900",0.217595132343084,1.45745051866266,3.72790557183925,0.390956930259259,0.695829071842849,1,"ASV2900"
"ASV2902",0.217595132343084,1.45745051866266,3.72790557183925,0.390956930259259,0.695829071842849,1,"ASV2902"
"ASV2905",0.217595132343084,1.45745051866266,3.72790557183925,0.390956930259259,0.695829071842849,1,"ASV2905"
"ASV2906",0.217595132343084,1.45745051866266,3.72790557183925,0.390956930259259,0.695829071842849,1,"ASV2906"
"ASV2910",0.292608042625358,1.85050578288159,3.70944922329051,0.498862680546433,0.617876126509999,1,"ASV2910"
"ASV2911",0.207879182042071,1.39586656302473,3.73126855357177,0.374099731226402,0.708330118653893,1,"ASV2911"
"ASV2912",0.317612346052783,1.96353420509177,3.70499140762807,0.529969975382164,0.596132748087081,1,"ASV2912"
"ASV2913",0.317612346052783,1.96353420509177,3.70499140762807,0.529969975382164,0.596132748087081,1,"ASV2913"
"ASV2915",0.317612346052783,1.96353420509177,3.70499140762807,0.529969975382164,0.596132748087081,1,"ASV2915"
"ASV2916",0.317612346052783,1.96353420509177,3.70499140762807,0.529969975382164,0.596132748087081,1,"ASV2916"
"ASV2917",0.317612346052783,1.96353420509177,3.70499140762807,0.529969975382164,0.596132748087081,1,"ASV2917"
"ASV2920",0.317612346052783,1.96353420509177,3.70499140762807,0.529969975382164,0.596132748087081,1,"ASV2920"
"ASV2921",0.256789531222446,1.67761834383899,3.71696577190397,0.45134081043196,0.65174393584767,1,"ASV2921"
"ASV2923",0.256789531222446,1.67761834383899,3.71696577190397,0.45134081043196,0.65174393584767,1,"ASV2923"
"ASV2926",0.256789531222446,1.67761834383899,3.71696577190397,0.45134081043196,0.65174393584767,1,"ASV2926"
"ASV2929",0.256789531222446,1.67761834383899,3.71696577190397,0.45134081043196,0.65174393584767,1,"ASV2929"
"ASV2931",0.256789531222446,1.67761834383899,3.71696577190397,0.45134081043196,0.65174393584767,1,"ASV2931"
"ASV2933",0.203602528975949,1.36753880572593,3.73286305425685,0.366351185631207,0.714103039726509,1,"ASV2933"
"ASV2934",0.242174539370967,1.59944775327871,3.72066469362715,0.429882261634133,0.667281289448681,1,"ASV2934"
"ASV2935",0.242174539370967,1.59944775327871,3.72066469362715,0.429882261634133,0.667281289448681,1,"ASV2935"
"ASV2936",0.242174539370967,1.59944775327871,3.72066469362715,0.429882261634133,0.667281289448681,1,"ASV2936"
"ASV2937",0.242174539370967,1.59944775327871,3.72066469362715,0.429882261634133,0.667281289448681,1,"ASV2937"
"ASV2940",0.242174539370967,1.59944775327871,3.72066469362715,0.429882261634133,0.667281289448681,1,"ASV2940"
"ASV2941",0.242174539370967,1.59944775327871,3.72066469362715,0.429882261634133,0.667281289448681,1,"ASV2941"
"ASV2943",0.242174539370967,1.59944775327871,3.72066469362715,0.429882261634133,0.667281289448681,1,"ASV2943"
"ASV2944",0.242174539370967,1.59944775327871,3.72066469362715,0.429882261634133,0.667281289448681,1,"ASV2944"
"ASV2945",0.242174539370967,1.59944775327871,3.72066469362715,0.429882261634133,0.667281289448681,1,"ASV2945"
"ASV2947",0.242174539370967,1.59944775327871,3.72066469362715,0.429882261634133,0.667281289448681,1,"ASV2947"
"ASV2948",0.242174539370967,1.59944775327871,3.72066469362715,0.429882261634133,0.667281289448681,1,"ASV2948"
"ASV2949",0.242174539370967,1.59944775327871,3.72066469362715,0.429882261634133,0.667281289448681,1,"ASV2949"
"ASV2953",0.185873528227117,1.25923771452357,3.73846134567622,0.336833150884378,0.736242681085751,1,"ASV2953"
"ASV2957",0.185873528227117,1.25923771452357,3.73846134567622,0.336833150884378,0.736242681085751,1,"ASV2957"
"ASV2958",0.185873528227117,1.25923771452357,3.73846134567622,0.336833150884378,0.736242681085751,1,"ASV2958"
"ASV2960",0.185873528227117,1.25923771452357,3.73846134567622,0.336833150884378,0.736242681085751,1,"ASV2960"
"ASV2963",0.185873528227117,1.25923771452357,3.73846134567622,0.336833150884378,0.736242681085751,1,"ASV2963"
"ASV2966",0.185873528227117,1.25923771452357,3.73846134567622,0.336833150884378,0.736242681085751,1,"ASV2966"
"ASV2967",0.185873528227117,1.25923771452357,3.73846134567622,0.336833150884378,0.736242681085751,1,"ASV2967"
"ASV2968",0.149449842775959,-1.81063190024187,3.75387689231198,-0.482336515603398,0.629566911255005,1,"ASV2968"
"ASV2969",0.149449842775959,-1.81063190024187,3.75387689231198,-0.482336515603398,0.629566911255005,1,"ASV2969"
"ASV2970",0.149449842775959,-1.81063190024187,3.75387689231198,-0.482336515603398,0.629566911255005,1,"ASV2970"
"ASV2971",0.149449842775959,-1.81063190024187,3.75387689231198,-0.482336515603398,0.629566911255005,1,"ASV2971"
"ASV2973",0.149449842775959,-1.81063190024187,3.75387689231198,-0.482336515603398,0.629566911255005,1,"ASV2973"
"ASV2974",0.149449842775959,-1.81063190024187,3.75387689231198,-0.482336515603398,0.629566911255005,1,"ASV2974"
"ASV2975",0.149449842775959,-1.81063190024187,3.75387689231198,-0.482336515603398,0.629566911255005,1,"ASV2975"
"ASV2978",0.149449842775959,-1.81063190024187,3.75387689231198,-0.482336515603398,0.629566911255005,1,"ASV2978"
"ASV2979",0.149449842775959,-1.81063190024187,3.75387689231198,-0.482336515603398,0.629566911255005,1,"ASV2979"
"ASV2980",0.149449842775959,-1.81063190024187,3.75387689231198,-0.482336515603398,0.629566911255005,1,"ASV2980"
"ASV2982",0.149449842775959,-1.81063190024187,3.75387689231198,-0.482336515603398,0.629566911255005,1,"ASV2982"
"ASV2983",0.150683779401203,0.0313737177231842,3.76101850882214,0.00834181423186073,0.993344272406162,1,"ASV2983"
"ASV2984",0.207138827212855,-2.09977790659714,3.74346884160177,-0.560917693039666,0.574853647906029,1,"ASV2984"
"ASV2985",0.373699056984204,-2.71885019757193,3.72081375121323,-0.730713865128403,0.46495394481509,1,"ASV2985"
"ASV2986",0.373699056984204,-2.71885019757193,3.72081375121323,-0.730713865128403,0.46495394481509,1,"ASV2986"
"ASV2987",0.373699056984204,-2.71885019757193,3.72081375121323,-0.730713865128403,0.46495394481509,1,"ASV2987"
"ASV2990",0.373699056984204,-2.71885019757193,3.72081375121323,-0.730713865128403,0.46495394481509,1,"ASV2990"
"ASV2991",0.373699056984204,-2.71885019757193,3.72081375121323,-0.730713865128403,0.46495394481509,1,"ASV2991"
"ASV2993",0.373699056984204,-2.71885019757193,3.72081375121323,-0.730713865128403,0.46495394481509,1,"ASV2993"
"ASV2994",0.373699056984204,-2.71885019757193,3.72081375121323,-0.730713865128403,0.46495394481509,1,"ASV2994"
"ASV2996",0.373699056984204,-2.71885019757193,3.72081375121323,-0.730713865128403,0.46495394481509,1,"ASV2996"
"ASV2997",0.373699056984204,-2.71885019757193,3.72081375121323,-0.730713865128403,0.46495394481509,1,"ASV2997"
"ASV2998",0.373699056984204,-2.71885019757193,3.72081375121323,-0.730713865128403,0.46495394481509,1,"ASV2998"
"ASV3000",0.373699056984204,-2.71885019757193,3.72081375121323,-0.730713865128403,0.46495394481509,1,"ASV3000"
"ASV3003",0.225433517470618,0.0313737177231842,3.76101850882214,0.00834181423186073,0.993344272406162,1,"ASV3003"
"ASV3005",0.253885035494046,-1.11101324722304,3.76206176940342,-0.295320309798961,0.767749203059217,1,"ASV3005"
"ASV3007",0.233795740820437,-2.2163610220078,3.73961739036524,-0.592670530337688,0.553401667338338,1,"ASV3007"
"ASV3008",0.233795740820437,-2.2163610220078,3.73961739036524,-0.592670530337688,0.553401667338338,1,"ASV3008"
"ASV3009",0.233795740820437,-2.2163610220078,3.73961739036524,-0.592670530337688,0.553401667338338,1,"ASV3009"
"ASV3010",0.233795740820437,-2.2163610220078,3.73961739036524,-0.592670530337688,0.553401667338338,1,"ASV3010"
"ASV3012",0.233795740820437,-2.2163610220078,3.73961739036524,-0.592670530337688,0.553401667338338,1,"ASV3012"
"ASV3013",0.233795740820437,-2.2163610220078,3.73961739036524,-0.592670530337688,0.553401667338338,1,"ASV3013"
"ASV3014",0.233795740820437,-2.2163610220078,3.73961739036524,-0.592670530337688,0.553401667338338,1,"ASV3014"
"ASV3016",0.233795740820437,-2.2163610220078,3.73961739036524,-0.592670530337688,0.553401667338338,1,"ASV3016"
"ASV3018",0.233795740820437,-2.2163610220078,3.73961739036524,-0.592670530337688,0.553401667338338,1,"ASV3018"
"ASV3019",0.233795740820437,-2.2163610220078,3.73961739036524,-0.592670530337688,0.553401667338338,1,"ASV3019"
"ASV3020",0.233795740820437,-2.2163610220078,3.73961739036524,-0.592670530337688,0.553401667338338,1,"ASV3020"
"ASV3021",0.233795740820437,-2.2163610220078,3.73961739036524,-0.592670530337688,0.553401667338338,1,"ASV3021"
"ASV3024",0.235983319431303,-2.22515003149537,3.73933843557819,-0.595065161881051,0.55179991481277,1,"ASV3024"
"ASV3025",0.235983319431303,-2.22515003149537,3.73933843557819,-0.595065161881051,0.55179991481277,1,"ASV3025"
"ASV3028",0.235983319431303,-2.22515003149537,3.73933843557819,-0.595065161881051,0.55179991481277,1,"ASV3028"
"ASV3029",0.235983319431303,-2.22515003149537,3.73933843557819,-0.595065161881051,0.55179991481277,1,"ASV3029"
"ASV3030",0.208419996527232,-1.80113529822127,3.75397764073289,-0.479793826867237,0.631374002796168,1,"ASV3030"
"ASV3032",0.196990043320692,-1.11101324722304,3.76206176940342,-0.29532030979896,0.767749203059217,1,"ASV3032"
"ASV3033",0.391476122297811,-2.78070906976879,3.71788063160582,-0.747928549972771,0.454503255760757,1,"ASV3033"
"ASV3034",0.391476122297811,-2.78070906976879,3.71788063160582,-0.747928549972771,0.454503255760757,1,"ASV3034"
"ASV3036",0.391476122297811,-2.78070906976879,3.71788063160582,-0.747928549972771,0.454503255760757,1,"ASV3036"
"ASV3038",0.153293350719091,0,3.76206176940342,0,1,1,"ASV3038"
"ASV3040",0.153293350719091,0,3.76206176940342,0,1,1,"ASV3040"
"ASV3042",0.153293350719091,0,3.76206176940342,0,1,1,"ASV3042"
"ASV3049",0.153293350719091,0,3.76206176940342,0,1,1,"ASV3049"
"ASV3052",0.193978024748967,0,3.76206176940342,0,1,1,"ASV3052"
"ASV3053",0.193978024748967,0,3.76206176940342,0,1,1,"ASV3053"
"ASV3054",0.193978024748967,0,3.76206176940342,0,1,1,"ASV3054"
"ASV3055",0.193978024748967,0,3.76206176940342,0,1,1,"ASV3055"
"ASV3058",0.193978024748967,0,3.76206176940342,0,1,1,"ASV3058"
"ASV3059",0.193978024748967,0,3.76206176940342,0,1,1,"ASV3059"
"ASV3062",0.193978024748967,0,3.76206176940342,0,1,1,"ASV3062"
"ASV3064",0.172727719929362,0.0431346179824019,3.76206176940342,0.0114656857399878,0.990851906807179,1,"ASV3064"
"ASV3065",0.193765035032353,0.0431346179824019,3.76206176940342,0.0114656857399878,0.990851906807179,1,"ASV3065"
"ASV3067",0.162320923495447,0,3.76206176940342,0,1,1,"ASV3067"
"ASV3068",0.162320923495447,0,3.76206176940342,0,1,1,"ASV3068"
"ASV3069",0.162320923495447,0,3.76206176940342,0,1,1,"ASV3069"
"ASV3070",0.162320923495447,0,3.76206176940342,0,1,1,"ASV3070"
"ASV3071",0.162320923495447,0,3.76206176940342,0,1,1,"ASV3071"
"ASV3073",0.162320923495447,0,3.76206176940342,0,1,1,"ASV3073"
"ASV3074",0.162320923495447,0,3.76206176940342,0,1,1,"ASV3074"
"ASV3075",0.162320923495447,0,3.76206176940342,0,1,1,"ASV3075"
"ASV3076",0.162320923495447,0,3.76206176940342,0,1,1,"ASV3076"
"ASV3078",0.162320923495447,0,3.76206176940342,0,1,1,"ASV3078"
"ASV3079",0.162320923495447,0,3.76206176940342,0,1,1,"ASV3079"
"ASV3081",0.162320923495447,0,3.76206176940342,0,1,1,"ASV3081"
"ASV3085",0.224120731090778,0,3.76206176940342,0,1,1,"ASV3085"
"ASV3086",0.224120731090778,0,3.76206176940342,0,1,1,"ASV3086"
"ASV3087",0.224120731090778,0,3.76206176940342,0,1,1,"ASV3087"
"ASV3088",0.224120731090778,0,3.76206176940342,0,1,1,"ASV3088"
"ASV3090",0.224120731090778,0,3.76206176940342,0,1,1,"ASV3090"
"ASV3091",0.224120731090778,0,3.76206176940342,0,1,1,"ASV3091"
"ASV3092",0.224120731090778,0,3.76206176940342,0,1,1,"ASV3092"
"ASV3094",0.224120731090778,0,3.76206176940342,0,1,1,"ASV3094"
"ASV3096",0.161008785781806,0,3.76206176940342,0,1,1,"ASV3096"
"ASV3098",0.161008785781806,0,3.76206176940342,0,1,1,"ASV3098"
"ASV3099",0.161008785781806,0,3.76206176940342,0,1,1,"ASV3099"
"ASV3100",0.161008785781806,0,3.76206176940342,0,1,1,"ASV3100"
"ASV3102",0.161008785781806,0,3.76206176940342,0,1,1,"ASV3102"
"ASV3103",0.161008785781806,0,3.76206176940342,0,1,1,"ASV3103"
"ASV3104",0.161008785781806,0,3.76206176940342,0,1,1,"ASV3104"
"ASV3105",0.161008785781806,0,3.76206176940342,0,1,1,"ASV3105"
"ASV3107",0.161008785781806,0,3.76206176940342,0,1,1,"ASV3107"
"ASV3108",0.161008785781806,0,3.76206176940342,0,1,1,"ASV3108"
"ASV3110",0.161008785781806,0,3.76206176940342,0,1,1,"ASV3110"
"ASV3112",0.153807572577983,0.043134617982402,3.76206176940342,0.0114656857399878,0.990851906807179,1,"ASV3112"
"ASV3113",0.197270064579409,0.637661536727835,3.76059098861591,0.169564182506997,0.865352892786456,1,"ASV3113"
"ASV3115",0.163196349257313,1.08544707604379,3.74691860922418,0.289690593591127,0.7720529531376,1,"ASV3115"
"ASV3118",0.163196349257313,1.08544707604379,3.74691860922418,0.289690593591127,0.7720529531376,1,"ASV3118"
"ASV3119",0.163196349257313,1.08544707604379,3.74691860922418,0.289690593591127,0.7720529531376,1,"ASV3119"
"ASV3120",0.163196349257313,1.08544707604379,3.74691860922418,0.289690593591127,0.7720529531376,1,"ASV3120"
"ASV3121",0.163196349257313,1.08544707604379,3.74691860922418,0.289690593591127,0.7720529531376,1,"ASV3121"
"ASV3123",0.163196349257313,1.08544707604379,3.74691860922418,0.289690593591127,0.7720529531376,1,"ASV3123"
"ASV3124",0.163196349257313,1.08544707604379,3.74691860922418,0.289690593591127,0.7720529531376,1,"ASV3124"
"ASV3125",0.163196349257313,1.08544707604379,3.74691860922418,0.289690593591127,0.7720529531376,1,"ASV3125"
"ASV3126",0.163196349257313,1.08544707604379,3.74691860922418,0.289690593591127,0.7720529531376,1,"ASV3126"
"ASV3127",0.163196349257313,1.08544707604379,3.74691860922418,0.289690593591127,0.7720529531376,1,"ASV3127"
"ASV3128",0.163196349257313,1.08544707604379,3.74691860922418,0.289690593591127,0.7720529531376,1,"ASV3128"
"ASV3133",0.155265948228321,1.0304137573295,3.74980265543339,0.274791462915108,0.783476457319284,1,"ASV3133"
"ASV3134",0.182793548696994,1.20974336351394,3.7407729388211,0.32339395715774,0.746396905378768,1,"ASV3134"
"ASV3135",0.238209259539587,1.54019094597006,3.72360205895602,0.413629308820901,0.67914560534902,1,"ASV3135"
"ASV3136",0.238209259539587,1.54019094597006,3.72360205895602,0.413629308820901,0.67914560534902,1,"ASV3136"
"ASV3138",0.238209259539587,1.54019094597006,3.72360205895602,0.413629308820901,0.67914560534902,1,"ASV3138"
"ASV3141",0.238209259539587,1.54019094597006,3.72360205895602,0.413629308820901,0.67914560534902,1,"ASV3141"
"ASV3142",0.238209259539587,1.54019094597006,3.72360205895602,0.413629308820901,0.67914560534902,1,"ASV3142"
"ASV3143",0.238209259539587,1.54019094597006,3.72360205895602,0.413629308820901,0.67914560534902,1,"ASV3143"
"ASV3145",0.238209259539587,1.54019094597006,3.72360205895602,0.413629308820901,0.67914560534902,1,"ASV3145"
"ASV3147",0.192592148416835,1.26830406054529,3.73804596939474,0.339296004096667,0.734386752577301,1,"ASV3147"
"ASV3148",0.192592148416835,1.26830406054529,3.73804596939474,0.339296004096667,0.734386752577301,1,"ASV3148"
"ASV3149",0.192592148416835,1.26830406054529,3.73804596939474,0.339296004096667,0.734386752577301,1,"ASV3149"
"ASV3152",0.192592148416835,1.26830406054529,3.73804596939474,0.339296004096667,0.734386752577301,1,"ASV3152"
"ASV3153",0.192592148416835,1.26830406054529,3.73804596939474,0.339296004096667,0.734386752577301,1,"ASV3153"
"ASV3154",0.192592148416835,1.26830406054529,3.73804596939474,0.339296004096667,0.734386752577301,1,"ASV3154"
"ASV3156",0.192592148416835,1.26830406054529,3.73804596939474,0.339296004096667,0.734386752577301,1,"ASV3156"
"ASV3158",0.192592148416835,1.26830406054529,3.73804596939474,0.339296004096667,0.734386752577301,1,"ASV3158"
"ASV3161",0.181630904528225,1.20331521240351,3.7410786908106,0.321649265319994,0.747718417175291,1,"ASV3161"
"ASV3165",0.181630904528225,1.20331521240351,3.7410786908106,0.321649265319994,0.747718417175291,1,"ASV3165"
"ASV3168",0.181630904528225,1.20331521240351,3.7410786908106,0.321649265319994,0.747718417175291,1,"ASV3168"
"ASV3169",0.181630904528225,1.20331521240351,3.7410786908106,0.321649265319994,0.747718417175291,1,"ASV3169"
"ASV3171",0.139405146170337,0.92609825168627,3.75433474886099,0.246674394702612,0.805160224365702,1,"ASV3171"
"ASV3172",0.139405146170337,0.92609825168627,3.75433474886099,0.246674394702612,0.805160224365702,1,"ASV3172"
"ASV3174",0.139405146170337,0.92609825168627,3.75433474886099,0.246674394702612,0.805160224365702,1,"ASV3174"
"ASV3175",0.139405146170337,0.92609825168627,3.75433474886099,0.246674394702612,0.805160224365702,1,"ASV3175"
"ASV3178",0.139405146170337,0.92609825168627,3.75433474886099,0.246674394702612,0.805160224365702,1,"ASV3178"
"ASV3179",0.139405146170337,0.92609825168627,3.75433474886099,0.246674394702612,0.805160224365702,1,"ASV3179"
"ASV3180",0.139405146170337,0.92609825168627,3.75433474886099,0.246674394702612,0.805160224365702,1,"ASV3180"
"ASV3181",0.139405146170337,0.92609825168627,3.75433474886099,0.246674394702612,0.805160224365702,1,"ASV3181"
"ASV3182",0.139405146170337,0.92609825168627,3.75433474886099,0.246674394702612,0.805160224365702,1,"ASV3182"
"ASV3184",0.139405146170337,0.92609825168627,3.75433474886099,0.246674394702612,0.805160224365702,1,"ASV3184"
"ASV3185",0.0996332285173057,-1.52490899502973,3.75717425207246,-0.40586592282447,0.684841117838136,1,"ASV3185"
"ASV3186",0.0996332285173057,-1.52490899502973,3.75717425207246,-0.40586592282447,0.684841117838136,1,"ASV3186"
"ASV3187",0.0996332285173057,-1.52490899502973,3.75717425207246,-0.40586592282447,0.684841117838136,1,"ASV3187"
"ASV3188",0.0996332285173057,-1.52490899502973,3.75717425207246,-0.40586592282447,0.684841117838136,1,"ASV3188"
"ASV3189",0.0996332285173057,-1.52490899502973,3.75717425207246,-0.40586592282447,0.684841117838136,1,"ASV3189"
"ASV3190",0.0996332285173057,-1.52490899502973,3.75717425207246,-0.40586592282447,0.684841117838136,1,"ASV3190"
