"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ASV2897",0.217595132343084,2.12359477923989e-07,3.72790557183925,0.390956930259259,0.695829071842849,1
"ASV2899",0.217595132343084,2.12359477923989e-07,3.72790557183925,0.390956930259259,0.695829071842849,1
"ASV2900",0.217595132343084,2.12359477923989e-07,3.72790557183925,0.390956930259259,0.695829071842849,1
"ASV2902",0.217595132343084,2.12359477923989e-07,3.72790557183925,0.390956930259259,0.695829071842849,1
"ASV2905",0.217595132343084,2.12359477923989e-07,3.72790557183925,0.390956930259259,0.695829071842849,1
"ASV2906",0.217595132343084,2.12359477923989e-07,3.72790557183925,0.390956930259259,0.695829071842849,1
"ASV2910",0.292608042625358,2.16571123121922e-07,3.70944922329051,0.498862680546433,0.617876126509999,1
"ASV2911",0.207879182042071,2.11272780131967e-07,3.73126855357177,0.374099731226402,0.708330118653893,1
"ASV2912",0.317612346052783,2.1492051115411e-07,3.70499140762807,0.529969975382164,0.596132748087081,1
"ASV2913",0.317612346052783,2.1492051115411e-07,3.70499140762807,0.529969975382164,0.596132748087081,1
"ASV2915",0.317612346052783,2.1492051115411e-07,3.70499140762807,0.529969975382164,0.596132748087081,1
"ASV2916",0.317612346052783,2.1492051115411e-07,3.70499140762807,0.529969975382164,0.596132748087081,1
"ASV2917",0.317612346052783,2.1492051115411e-07,3.70499140762807,0.529969975382164,0.596132748087081,1
"ASV2920",0.317612346052783,2.1492051115411e-07,3.70499140762807,0.529969975382164,0.596132748087081,1
"ASV2921",0.256789531222446,2.15649057639272e-07,3.71696577190397,0.45134081043196,0.65174393584767,1
"ASV2923",0.256789531222446,2.15649057639272e-07,3.71696577190397,0.45134081043196,0.65174393584767,1
"ASV2926",0.256789531222446,2.15649057639272e-07,3.71696577190397,0.45134081043196,0.65174393584767,1
"ASV2929",0.256789531222446,2.15649057639272e-07,3.71696577190397,0.45134081043196,0.65174393584767,1
"ASV2931",0.256789531222446,2.15649057639272e-07,3.71696577190397,0.45134081043196,0.65174393584767,1
"ASV2933",0.203602528975949,2.10743823418039e-07,3.73286305425685,0.366351185631207,0.714103039726509,1
"ASV2934",0.242174539370967,2.16229715492145e-07,3.72066469362715,0.429882261634133,0.667281289448681,1
"ASV2935",0.242174539370967,2.16229715492145e-07,3.72066469362715,0.429882261634133,0.667281289448681,1
"ASV2936",0.242174539370967,2.16229715492145e-07,3.72066469362715,0.429882261634133,0.667281289448681,1
"ASV2937",0.242174539370967,2.16229715492145e-07,3.72066469362715,0.429882261634133,0.667281289448681,1
"ASV2940",0.242174539370967,2.16229715492145e-07,3.72066469362715,0.429882261634133,0.667281289448681,1
"ASV2941",0.242174539370967,2.16229715492145e-07,3.72066469362715,0.429882261634133,0.667281289448681,1
"ASV2943",0.242174539370967,2.16229715492145e-07,3.72066469362715,0.429882261634133,0.667281289448681,1
"ASV2944",0.242174539370967,2.16229715492145e-07,3.72066469362715,0.429882261634133,0.667281289448681,1
"ASV2945",0.242174539370967,2.16229715492145e-07,3.72066469362715,0.429882261634133,0.667281289448681,1
"ASV2947",0.242174539370967,2.16229715492145e-07,3.72066469362715,0.429882261634133,0.667281289448681,1
"ASV2948",0.242174539370967,2.16229715492145e-07,3.72066469362715,0.429882261634133,0.667281289448681,1
"ASV2949",0.242174539370967,2.16229715492145e-07,3.72066469362715,0.429882261634133,0.667281289448681,1
"ASV2953",0.185873528227117,8.56617217314391e-08,3.73846134567622,0.336833150884378,0.736242681085751,1
"ASV2957",0.185873528227117,8.56617217314391e-08,3.73846134567622,0.336833150884378,0.736242681085751,1
"ASV2958",0.185873528227117,8.56617217314391e-08,3.73846134567622,0.336833150884378,0.736242681085751,1
"ASV2960",0.185873528227117,8.56617217314391e-08,3.73846134567622,0.336833150884378,0.736242681085751,1
"ASV2963",0.185873528227117,8.56617217314391e-08,3.73846134567622,0.336833150884378,0.736242681085751,1
"ASV2966",0.185873528227117,8.56617217314391e-08,3.73846134567622,0.336833150884378,0.736242681085751,1
"ASV2967",0.185873528227117,8.56617217314391e-08,3.73846134567622,0.336833150884378,0.736242681085751,1
"ASV2968",0.149449842775959,-1.28539072925245e-08,3.75387689231198,-0.482336515603398,0.629566911255005,1
"ASV2969",0.149449842775959,-1.28539072925245e-08,3.75387689231198,-0.482336515603398,0.629566911255005,1
"ASV2970",0.149449842775959,-1.28539072925245e-08,3.75387689231198,-0.482336515603398,0.629566911255005,1
"ASV2971",0.149449842775959,-1.28539072925245e-08,3.75387689231198,-0.482336515603398,0.629566911255005,1
"ASV2973",0.149449842775959,-1.28539072925245e-08,3.75387689231198,-0.482336515603398,0.629566911255005,1
"ASV2974",0.149449842775959,-1.28539072925245e-08,3.75387689231198,-0.482336515603398,0.629566911255005,1
"ASV2975",0.149449842775959,-1.28539072925245e-08,3.75387689231198,-0.482336515603398,0.629566911255005,1
"ASV2978",0.149449842775959,-1.28539072925245e-08,3.75387689231198,-0.482336515603398,0.629566911255005,1
"ASV2979",0.149449842775959,-1.28539072925245e-08,3.75387689231198,-0.482336515603398,0.629566911255005,1
"ASV2980",0.149449842775959,-1.28539072925245e-08,3.75387689231198,-0.482336515603398,0.629566911255005,1
"ASV2982",0.149449842775959,-1.28539072925245e-08,3.75387689231198,-0.482336515603398,0.629566911255005,1
"ASV2983",0.150683779401203,1.6944277018408e-07,3.76101850882214,0.00834181423186073,0.993344272406162,1
"ASV2984",0.207138827212855,-1.65065245833512e-08,3.74346884160177,-0.560917693039666,0.574853647906029,1
"ASV2985",0.373699056984204,-1.7173709955292e-08,3.72081375121323,-0.730713865128403,0.46495394481509,1
"ASV2986",0.373699056984204,-1.7173709955292e-08,3.72081375121323,-0.730713865128403,0.46495394481509,1
"ASV2987",0.373699056984204,-1.7173709955292e-08,3.72081375121323,-0.730713865128403,0.46495394481509,1
"ASV2990",0.373699056984204,-1.7173709955292e-08,3.72081375121323,-0.730713865128403,0.46495394481509,1
"ASV2991",0.373699056984204,-1.7173709955292e-08,3.72081375121323,-0.730713865128403,0.46495394481509,1
"ASV2993",0.373699056984204,-1.7173709955292e-08,3.72081375121323,-0.730713865128403,0.46495394481509,1
"ASV2994",0.373699056984204,-1.7173709955292e-08,3.72081375121323,-0.730713865128403,0.46495394481509,1
"ASV2996",0.373699056984204,-1.7173709955292e-08,3.72081375121323,-0.730713865128403,0.46495394481509,1
"ASV2997",0.373699056984204,-1.7173709955292e-08,3.72081375121323,-0.730713865128403,0.46495394481509,1
"ASV2998",0.373699056984204,-1.7173709955292e-08,3.72081375121323,-0.730713865128403,0.46495394481509,1
"ASV3000",0.373699056984204,-1.7173709955292e-08,3.72081375121323,-0.730713865128403,0.46495394481509,1
"ASV3003",0.225433517470618,1.67675682420142e-07,3.76101850882214,0.00834181423186073,0.993344272406162,1
"ASV3005",0.253885035494046,-1.83294857166593e-07,3.76206176940342,-0.295320309798961,0.767749203059217,1
"ASV3007",0.233795740820437,-1.34919953918063e-07,3.73961739036524,-0.592670530337688,0.553401667338338,1
"ASV3008",0.233795740820437,-1.34919953918063e-07,3.73961739036524,-0.592670530337688,0.553401667338338,1
"ASV3009",0.233795740820437,-1.34919953918063e-07,3.73961739036524,-0.592670530337688,0.553401667338338,1
"ASV3010",0.233795740820437,-1.34919953918063e-07,3.73961739036524,-0.592670530337688,0.553401667338338,1
"ASV3012",0.233795740820437,-1.34919953918063e-07,3.73961739036524,-0.592670530337688,0.553401667338338,1
"ASV3013",0.233795740820437,-1.34919953918063e-07,3.73961739036524,-0.592670530337688,0.553401667338338,1
"ASV3014",0.233795740820437,-1.34919953918063e-07,3.73961739036524,-0.592670530337688,0.553401667338338,1
"ASV3016",0.233795740820437,-1.34919953918063e-07,3.73961739036524,-0.592670530337688,0.553401667338338,1
"ASV3018",0.233795740820437,-1.34919953918063e-07,3.73961739036524,-0.592670530337688,0.553401667338338,1
"ASV3019",0.233795740820437,-1.34919953918063e-07,3.73961739036524,-0.592670530337688,0.553401667338338,1
"ASV3020",0.233795740820437,-1.34919953918063e-07,3.73961739036524,-0.592670530337688,0.553401667338338,1
"ASV3021",0.233795740820437,-1.34919953918063e-07,3.73961739036524,-0.592670530337688,0.553401667338338,1
"ASV3024",0.235983319431303,-4.04124450029675e-08,3.73933843557819,-0.595065161881051,0.55179991481277,1
"ASV3025",0.235983319431303,-4.04124450029675e-08,3.73933843557819,-0.595065161881051,0.55179991481277,1
"ASV3028",0.235983319431303,-4.04124450029675e-08,3.73933843557819,-0.595065161881051,0.55179991481277,1
"ASV3029",0.235983319431303,-4.04124450029675e-08,3.73933843557819,-0.595065161881051,0.55179991481277,1
"ASV3030",0.208419996527232,-1.41092074283247e-07,3.75397764073289,-0.479793826867237,0.631374002796168,1
"ASV3032",0.196990043320692,-1.80215021558144e-07,3.76206176940342,-0.29532030979896,0.767749203059217,1
"ASV3033",0.391476122297811,-1.72531700802051e-08,3.71788063160582,-0.747928549972771,0.454503255760757,1
"ASV3034",0.391476122297811,-1.72531700802051e-08,3.71788063160582,-0.747928549972771,0.454503255760757,1
"ASV3036",0.391476122297811,-1.72531700802051e-08,3.71788063160582,-0.747928549972771,0.454503255760757,1
"ASV3038",0.153293350719091,-1.90696418788365e-07,3.76206176940342,0,1,1
"ASV3040",0.153293350719091,-1.90696418788365e-07,3.76206176940342,0,1,1
"ASV3042",0.153293350719091,-1.90696418788365e-07,3.76206176940342,0,1,1
"ASV3049",0.153293350719091,-1.90696418788365e-07,3.76206176940342,0,1,1
"ASV3052",0.193978024748967,-1.90830454628675e-07,3.76206176940342,0,1,1
"ASV3053",0.193978024748967,-1.90830454628675e-07,3.76206176940342,0,1,1
"ASV3054",0.193978024748967,-1.90830454628675e-07,3.76206176940342,0,1,1
"ASV3055",0.193978024748967,-1.90830454628675e-07,3.76206176940342,0,1,1
"ASV3058",0.193978024748967,-1.90830454628675e-07,3.76206176940342,0,1,1
"ASV3059",0.193978024748967,-1.90830454628675e-07,3.76206176940342,0,1,1
"ASV3062",0.193978024748967,-1.90830454628675e-07,3.76206176940342,0,1,1
"ASV3064",0.172727719929362,-6.75767001862403e-08,3.76206176940342,0.0114656857399878,0.990851906807179,1
"ASV3065",0.193765035032353,-8.01610336521504e-08,3.76206176940342,0.0114656857399878,0.990851906807179,1
"ASV3067",0.162320923495447,-1.94596227380235e-07,3.76206176940342,0,1,1
"ASV3068",0.162320923495447,-1.94596227380235e-07,3.76206176940342,0,1,1
"ASV3069",0.162320923495447,-1.94596227380235e-07,3.76206176940342,0,1,1
"ASV3070",0.162320923495447,-1.94596227380235e-07,3.76206176940342,0,1,1
"ASV3071",0.162320923495447,-1.94596227380235e-07,3.76206176940342,0,1,1
"ASV3073",0.162320923495447,-1.94596227380235e-07,3.76206176940342,0,1,1
"ASV3074",0.162320923495447,-1.94596227380235e-07,3.76206176940342,0,1,1
"ASV3075",0.162320923495447,-1.94596227380235e-07,3.76206176940342,0,1,1
"ASV3076",0.162320923495447,-1.94596227380235e-07,3.76206176940342,0,1,1
"ASV3078",0.162320923495447,-1.94596227380235e-07,3.76206176940342,0,1,1
"ASV3079",0.162320923495447,-1.94596227380235e-07,3.76206176940342,0,1,1
"ASV3081",0.162320923495447,-1.94596227380235e-07,3.76206176940342,0,1,1
"ASV3085",0.224120731090778,-2.01790958284678e-07,3.76206176940342,0,1,1
"ASV3086",0.224120731090778,-2.01790958284678e-07,3.76206176940342,0,1,1
"ASV3087",0.224120731090778,-2.01790958284678e-07,3.76206176940342,0,1,1
"ASV3088",0.224120731090778,-2.01790958284678e-07,3.76206176940342,0,1,1
"ASV3090",0.224120731090778,-2.01790958284678e-07,3.76206176940342,0,1,1
"ASV3091",0.224120731090778,-2.01790958284678e-07,3.76206176940342,0,1,1
"ASV3092",0.224120731090778,-2.01790958284678e-07,3.76206176940342,0,1,1
"ASV3094",0.224120731090778,-2.01790958284678e-07,3.76206176940342,0,1,1
"ASV3096",0.161008785781806,-1.92138748095505e-07,3.76206176940342,0,1,1
"ASV3098",0.161008785781806,-1.92138748095505e-07,3.76206176940342,0,1,1
"ASV3099",0.161008785781806,-1.92138748095505e-07,3.76206176940342,0,1,1
"ASV3100",0.161008785781806,-1.92138748095505e-07,3.76206176940342,0,1,1
"ASV3102",0.161008785781806,-1.92138748095505e-07,3.76206176940342,0,1,1
"ASV3103",0.161008785781806,-1.92138748095505e-07,3.76206176940342,0,1,1
"ASV3104",0.161008785781806,-1.92138748095505e-07,3.76206176940342,0,1,1
"ASV3105",0.161008785781806,-1.92138748095505e-07,3.76206176940342,0,1,1
"ASV3107",0.161008785781806,-1.92138748095505e-07,3.76206176940342,0,1,1
"ASV3108",0.161008785781806,-1.92138748095505e-07,3.76206176940342,0,1,1
"ASV3110",0.161008785781806,-1.92138748095505e-07,3.76206176940342,0,1,1
"ASV3112",0.153807572577983,-6.74094264149741e-08,3.76206176940342,0.0114656857399878,0.990851906807179,1
"ASV3113",0.197270064579409,9.97048470979999e-08,3.76059098861591,0.169564182506997,0.865352892786456,1
"ASV3115",0.163196349257313,2.02766174463795e-07,3.74691860922418,0.289690593591127,0.7720529531376,1
"ASV3118",0.163196349257313,2.02766174463795e-07,3.74691860922418,0.289690593591127,0.7720529531376,1
"ASV3119",0.163196349257313,2.02766174463795e-07,3.74691860922418,0.289690593591127,0.7720529531376,1
"ASV3120",0.163196349257313,2.02766174463795e-07,3.74691860922418,0.289690593591127,0.7720529531376,1
"ASV3121",0.163196349257313,2.02766174463795e-07,3.74691860922418,0.289690593591127,0.7720529531376,1
"ASV3123",0.163196349257313,2.02766174463795e-07,3.74691860922418,0.289690593591127,0.7720529531376,1
"ASV3124",0.163196349257313,2.02766174463795e-07,3.74691860922418,0.289690593591127,0.7720529531376,1
"ASV3125",0.163196349257313,2.02766174463795e-07,3.74691860922418,0.289690593591127,0.7720529531376,1
"ASV3126",0.163196349257313,2.02766174463795e-07,3.74691860922418,0.289690593591127,0.7720529531376,1
"ASV3127",0.163196349257313,2.02766174463795e-07,3.74691860922418,0.289690593591127,0.7720529531376,1
"ASV3128",0.163196349257313,2.02766174463795e-07,3.74691860922418,0.289690593591127,0.7720529531376,1
"ASV3133",0.155265948228321,1.99737848417996e-07,3.74980265543339,0.274791462915108,0.783476457319284,1
"ASV3134",0.182793548696994,2.25732787033923e-07,3.7407729388211,0.32339395715774,0.746396905378768,1
"ASV3135",0.238209259539587,2.14014663028693e-07,3.72360205895602,0.413629308820901,0.67914560534902,1
"ASV3136",0.238209259539587,2.14014663028693e-07,3.72360205895602,0.413629308820901,0.67914560534902,1
"ASV3138",0.238209259539587,2.14014663028693e-07,3.72360205895602,0.413629308820901,0.67914560534902,1
"ASV3141",0.238209259539587,2.14014663028693e-07,3.72360205895602,0.413629308820901,0.67914560534902,1
"ASV3142",0.238209259539587,2.14014663028693e-07,3.72360205895602,0.413629308820901,0.67914560534902,1
"ASV3143",0.238209259539587,2.14014663028693e-07,3.72360205895602,0.413629308820901,0.67914560534902,1
"ASV3145",0.238209259539587,2.14014663028693e-07,3.72360205895602,0.413629308820901,0.67914560534902,1
"ASV3147",0.192592148416835,2.06887096003842e-07,3.73804596939474,0.339296004096667,0.734386752577301,1
"ASV3148",0.192592148416835,2.06887096003842e-07,3.73804596939474,0.339296004096667,0.734386752577301,1
"ASV3149",0.192592148416835,2.06887096003842e-07,3.73804596939474,0.339296004096667,0.734386752577301,1
"ASV3152",0.192592148416835,2.06887096003842e-07,3.73804596939474,0.339296004096667,0.734386752577301,1
"ASV3153",0.192592148416835,2.06887096003842e-07,3.73804596939474,0.339296004096667,0.734386752577301,1
"ASV3154",0.192592148416835,2.06887096003842e-07,3.73804596939474,0.339296004096667,0.734386752577301,1
"ASV3156",0.192592148416835,2.06887096003842e-07,3.73804596939474,0.339296004096667,0.734386752577301,1
"ASV3158",0.192592148416835,2.06887096003842e-07,3.73804596939474,0.339296004096667,0.734386752577301,1
"ASV3161",0.181630904528225,2.0528435945073e-07,3.7410786908106,0.321649265319994,0.747718417175291,1
"ASV3165",0.181630904528225,2.0528435945073e-07,3.7410786908106,0.321649265319994,0.747718417175291,1
"ASV3168",0.181630904528225,2.0528435945073e-07,3.7410786908106,0.321649265319994,0.747718417175291,1
"ASV3169",0.181630904528225,2.0528435945073e-07,3.7410786908106,0.321649265319994,0.747718417175291,1
"ASV3171",0.139405146170337,1.96038048977356e-07,3.75433474886099,0.246674394702612,0.805160224365702,1
"ASV3172",0.139405146170337,1.96038048977356e-07,3.75433474886099,0.246674394702612,0.805160224365702,1
"ASV3174",0.139405146170337,1.96038048977356e-07,3.75433474886099,0.246674394702612,0.805160224365702,1
"ASV3175",0.139405146170337,1.96038048977356e-07,3.75433474886099,0.246674394702612,0.805160224365702,1
"ASV3178",0.139405146170337,1.96038048977356e-07,3.75433474886099,0.246674394702612,0.805160224365702,1
"ASV3179",0.139405146170337,1.96038048977356e-07,3.75433474886099,0.246674394702612,0.805160224365702,1
"ASV3180",0.139405146170337,1.96038048977356e-07,3.75433474886099,0.246674394702612,0.805160224365702,1
"ASV3181",0.139405146170337,1.96038048977356e-07,3.75433474886099,0.246674394702612,0.805160224365702,1
"ASV3182",0.139405146170337,1.96038048977356e-07,3.75433474886099,0.246674394702612,0.805160224365702,1
"ASV3184",0.139405146170337,1.96038048977356e-07,3.75433474886099,0.246674394702612,0.805160224365702,1
"ASV3185",0.0996332285173057,-1.47911843018013e-08,3.75717425207246,-0.40586592282447,0.684841117838136,1
"ASV3186",0.0996332285173057,-1.47911843018013e-08,3.75717425207246,-0.40586592282447,0.684841117838136,1
"ASV3187",0.0996332285173057,-1.47911843018013e-08,3.75717425207246,-0.40586592282447,0.684841117838136,1
"ASV3188",0.0996332285173057,-1.47911843018013e-08,3.75717425207246,-0.40586592282447,0.684841117838136,1
"ASV3189",0.0996332285173057,-1.47911843018013e-08,3.75717425207246,-0.40586592282447,0.684841117838136,1
"ASV3190",0.0996332285173057,-1.47911843018013e-08,3.75717425207246,-0.40586592282447,0.684841117838136,1
"ASV3191",0.0996332285173057,-1.47911843018013e-08,3.75717425207246,-0.40586592282447,0.684841117838136,1
"ASV3192",0.0996332285173057,-1.47911843018013e-08,3.75717425207246,-0.40586592282447,0.684841117838136,1
"ASV3193",0.0996332285173057,-1.47911843018013e-08,3.75717425207246,-0.40586592282447,0.684841117838136,1
"ASV3194",0.0996332285173057,-1.47911843018013e-08,3.75717425207246,-0.40586592282447,0.684841117838136,1
"ASV3195",0.0996332285173057,-1.47911843018013e-08,3.75717425207246,-0.40586592282447,0.684841117838136,1
"ASV3196",0.0996332285173057,-1.47911843018013e-08,3.75717425207246,-0.40586592282447,0.684841117838136,1
"ASV3198",0.0996332285173057,-1.47911843018013e-08,3.75717425207246,-0.40586592282447,0.684841117838136,1
"ASV3199",0.0996332285173057,-1.47911843018013e-08,3.75717425207246,-0.40586592282447,0.684841117838136,1
"ASV3200",0.0996332285173057,-1.47911843018013e-08,3.75717425207246,-0.40586592282447,0.684841117838136,1
"ASV3201",0.0996332285173057,-1.47911843018013e-08,3.75717425207246,-0.40586592282447,0.684841117838136,1
"ASV3203",0.0996332285173057,-1.47911843018013e-08,3.75717425207246,-0.40586592282447,0.684841117838136,1
"ASV3204",0.0996332285173057,-1.47911843018013e-08,3.75717425207246,-0.40586592282447,0.684841117838136,1
"ASV3205",0.0996332285173057,-1.47911843018013e-08,3.75717425207246,-0.40586592282447,0.684841117838136,1
"ASV3206",0.0996332285173057,-1.47911843018013e-08,3.75717425207246,-0.40586592282447,0.684841117838136,1
"ASV3208",0.103486209519255,-1.42105199994702e-07,3.76206176940342,-0.295320309798961,0.767749203059217,1
"ASV3209",0.103486209519255,-1.42105199994702e-07,3.76206176940342,-0.295320309798961,0.767749203059217,1
"ASV3210",0.114013997064264,8.77301500965678e-08,3.76206176940342,-0.141927312029486,0.887137420808001,1
"ASV3211",0.114013997064264,8.77301500965678e-08,3.76206176940342,-0.141927312029486,0.887137420808001,1
"ASV3213",0.174382966586721,-1.62301625232754e-08,3.75592618086159,-0.433298783988371,0.664797721438157,1
"ASV3214",0.249132704656136,-1.66492648880377e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3217",0.249132704656136,-1.66492648880377e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3218",0.249132704656136,-1.66492648880377e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3224",0.249132704656136,-1.66492648880377e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3226",0.249132704656136,-1.66492648880377e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3228",0.249132704656136,-1.66492648880377e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3231",0.249132704656136,-1.66492648880377e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3235",0.249132704656136,-1.66492648880377e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3244",0.18876373513368,1.37011548551878e-07,3.76206176940342,-0.141927312029486,0.887137420808001,1
"ASV3246",0.155863827213625,-1.97842072557175e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3247",0.155863827213625,-1.97842072557175e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3250",0.155863827213625,-1.97842072557175e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3251",0.155863827213625,-1.97842072557175e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3253",0.155863827213625,-1.97842072557175e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3254",0.155863827213625,-1.97842072557175e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3256",0.155863827213625,-1.97842072557175e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3257",0.155863827213625,-1.97842072557175e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3258",0.155863827213625,-1.97842072557175e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3259",0.157322212954202,-1.6123420687969e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3261",0.157322212954202,-1.6123420687969e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3263",0.157322212954202,-1.6123420687969e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3266",0.157322212954202,-1.6123420687969e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3267",0.157322212954202,-1.6123420687969e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3268",0.157322212954202,-1.6123420687969e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3269",0.12512948853388,1.37117213976417e-07,3.76206176940342,-0.141927312029486,0.887137420808001,1
"ASV3272",0.260984081531874,-1.67014534527712e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3274",0.260984081531874,-1.67014534527712e-08,3.75397769396247,-0.479793575712928,0.631374181400902,1
"ASV3275",0.184890823851708,1.30647192298133e-07,3.76206176940342,-0.141927312029486,0.887137420808001,1
"ASV3277",0.10219556714606,-1.73662147556876e-07,3.76206176940342,0,1,1
"ASV3282",0.10219556714606,-1.73662147556876e-07,3.76206176940342,0,1,1
"ASV3285",0.10219556714606,-1.73662147556876e-07,3.76206176940342,0,1,1
"ASV3289",0.10219556714606,-1.73662147556876e-07,3.76206176940342,0,1,1
"ASV3291",0.10219556714606,-1.73662147556876e-07,3.76206176940342,0,1,1
"ASV3293",0.10219556714606,-1.73662147556876e-07,3.76206176940342,0,1,1
"ASV3294",0.10219556714606,-1.73662147556876e-07,3.76206176940342,0,1,1
"ASV3300",0.129318683165978,-1.81665423090434e-07,3.76206176940342,0,1,1
"ASV3301",0.129318683165978,-1.81665423090434e-07,3.76206176940342,0,1,1
"ASV3306",0.129318683165978,-1.81665423090434e-07,3.76206176940342,0,1,1
"ASV3307",0.129318683165978,-1.81665423090434e-07,3.76206176940342,0,1,1
"ASV3309",0.129318683165978,-1.81665423090434e-07,3.76206176940342,0,1,1
"ASV3311",0.129318683165978,-1.81665423090434e-07,3.76206176940342,0,1,1
"ASV3312",0.129318683165978,-1.81665423090434e-07,3.76206176940342,0,1,1
"ASV3313",0.129318683165978,-1.81665423090434e-07,3.76206176940342,0,1,1
"ASV3317",0.129318683165978,-1.81665423090434e-07,3.76206176940342,0,1,1
"ASV3318",0.118328936843591,-1.78492555324051e-07,3.76206176940342,0,1,1
"ASV3319",0.125202976425731,-3.12904926477846e-09,3.76206176940342,0.0114656857399878,0.990851906807179,1
"ASV3320",0.108213948996965,-1.75214289392502e-07,3.76206176940342,0,1,1
"ASV3321",0.108213948996965,-1.75214289392502e-07,3.76206176940342,0,1,1
"ASV3322",0.108213948996965,-1.75214289392502e-07,3.76206176940342,0,1,1
"ASV3323",0.108213948996965,-1.75214289392502e-07,3.76206176940342,0,1,1
"ASV3325",0.108213948996965,-1.75214289392502e-07,3.76206176940342,0,1,1
"ASV3326",0.108213948996965,-1.75214289392502e-07,3.76206176940342,0,1,1
"ASV3327",0.108213948996965,-1.75214289392502e-07,3.76206176940342,0,1,1
"ASV3328",0.108213948996965,-1.75214289392502e-07,3.76206176940342,0,1,1
"ASV3330",0.108213948996965,-1.75214289392502e-07,3.76206176940342,0,1,1
"ASV3332",0.108213948996965,-1.75214289392502e-07,3.76206176940342,0,1,1
"ASV3333",0.108213948996965,-1.75214289392502e-07,3.76206176940342,0,1,1
"ASV3343",0.108213948996965,-1.75214289392502e-07,3.76206176940342,0,1,1
"ASV3344",0.108213948996965,-1.75214289392502e-07,3.76206176940342,0,1,1
"ASV3347",0.108213948996965,-1.75214289392502e-07,3.76206176940342,0,1,1
"ASV3358",0.108213948996965,-1.75214289392502e-07,3.76206176940342,0,1,1
"ASV3359",0.149413820727185,-1.86251389668567e-07,3.76206176940342,0,1,1
"ASV3360",0.149413820727185,-1.86251389668567e-07,3.76206176940342,0,1,1
"ASV3361",0.149413820727185,-1.86251389668567e-07,3.76206176940342,0,1,1
"ASV3362",0.149413820727185,-1.86251389668567e-07,3.76206176940342,0,1,1
"ASV3365",0.149413820727185,-1.86251389668567e-07,3.76206176940342,0,1,1
"ASV3366",0.149413820727185,-1.86251389668567e-07,3.76206176940342,0,1,1
"ASV3369",0.149413820727185,-1.86251389668567e-07,3.76206176940342,0,1,1
"ASV3376",0.149413820727185,-1.86251389668567e-07,3.76206176940342,0,1,1
"ASV3378",0.107339190521204,-1.75353486221903e-07,3.76206176940342,0,1,1
"ASV3379",0.107339190521204,-1.75353486221903e-07,3.76206176940342,0,1,1
"ASV3381",0.107339190521204,-1.75353486221903e-07,3.76206176940342,0,1,1
"ASV3384",0.107339190521204,-1.75353486221903e-07,3.76206176940342,0,1,1
"ASV3385",0.107339190521204,-1.75353486221903e-07,3.76206176940342,0,1,1
"ASV3386",0.107339190521204,-1.75353486221903e-07,3.76206176940342,0,1,1
"ASV3387",0.107339190521204,-1.75353486221903e-07,3.76206176940342,0,1,1
"ASV3389",0.107339190521204,-1.75353486221903e-07,3.76206176940342,0,1,1
"ASV3391",0.107339190521204,-1.75353486221903e-07,3.76206176940342,0,1,1
"ASV3393",0.107339190521204,-1.75353486221903e-07,3.76206176940342,0,1,1
"ASV3395",0.107339190521204,-1.75353486221903e-07,3.76206176940342,0,1,1
"ASV3398",0.108797566171542,1.92079783008132e-07,3.76059106068011,0.169563944628486,0.865353079877011,1
"ASV3403",0.108797566171542,1.92079783008132e-07,3.76059106068011,0.169563944628486,0.865353079877011,1
"ASV3404",0.108797566171542,1.92079783008132e-07,3.76059106068011,0.169563944628486,0.865353079877011,1
"ASV3405",0.108797566171542,1.92079783008132e-07,3.76059106068011,0.169563944628486,0.865353079877011,1
"ASV3407",0.108797566171542,1.92079783008132e-07,3.76059106068011,0.169563944628486,0.865353079877011,1
